Area,Crop,Soil,GPS,Documents,NDVI,Rainfall,Verified
10.8,Wheat,Black,0,1,0.62,1026,0
14.39,Cotton,Sandy,1,1,0.83,853,1
1.16,Rice,Sandy,0,0,0.2,518,0
11.23,Rice,Black,1,0,0.58,353,0
9.6,Maize,Sandy,0,1,0.54,358,0
3.68,Rice,Loam,1,1,0.32,796,0
7.08,Wheat,Black,1,0,0.37,1136,0
3.16,Wheat,Clay,1,1,0.31,350,0
9.28,Wheat,Clay,1,0,0.88,1436,0
10.89,Wheat,Clay,0,1,0.71,699,0
2.15,Cotton,Sandy,0,0,0.58,501,0
5.39,Rice,Black,1,0,0.61,938,0
4.14,Cotton,Sandy,0,1,0.37,1065,0
4.65,Wheat,Clay,0,1,0.37,1208,0
2.58,Rice,Black,0,0,0.32,584,0
12.08,Rice,Sandy,1,1,0.42,775,0
12.81,Maize,Black,1,1,0.6,954,1
13.69,Wheat,Clay,0,0,0.48,1425,0
11.54,Rice,Loam,0,0,0.41,921,0
10.63,Wheat,Loam,1,0,0.66,867,0
4.36,Rice,Black,0,1,0.49,336,0
3.71,Maize,Clay,0,1,0.9,1063,0
10.98,Cotton,Sandy,0,1,0.54,1122,0
5.16,Wheat,Loam,1,1,0.78,1326,1
13.97,Wheat,Loam,0,0,0.43,476,0
0.77,Cotton,Clay,1,0,0.51,705,0
9.01,Maize,Black,0,0,0.5,361,0
10.54,Cotton,Loam,1,1,0.7,1370,1
3.85,Rice,Loam,1,0,0.21,325,0
12.02,Rice,Sandy,1,0,0.24,433,0
2.42,Wheat,Black,1,1,0.77,1100,1
8.29,Rice,Sandy,0,1,0.44,1011,0
2.76,Maize,Loam,1,0,0.67,1027,0
2.47,Cotton,Clay,0,1,0.26,1021,0
6.46,Rice,Sandy,1,0,0.88,465,0
14.12,Cotton,Sandy,0,1,0.93,808,0
1.62,Rice,Black,1,0,0.77,680,0
14.49,Millets,Sandy,0,0,0.72,1433,0
7.53,Maize,Clay,1,1,0.82,1476,1
8.16,Rice,Clay,0,1,0.69,433,0
7.77,Sugarcane,Sandy,0,1,0.53,674,0
5.88,Maize,Clay,0,0,0.81,530,0
1.74,Cotton,Sandy,0,1,0.43,1180,0
13.86,Sugarcane,Sandy,0,1,0.77,1328,0
0.73,Rice,Loam,1,1,0.22,728,0
8.57,Maize,Loam,0,1,0.32,848,0
3.87,Rice,Sandy,1,1,0.33,1480,0
8.69,Rice,Sandy,1,1,0.35,337,0
5.4,Wheat,Sandy,0,0,0.5,1242,0
6.9,Cotton,Sandy,1,0,0.56,749,0
8.74,Millets,Sandy,0,0,0.86,699,0
10.1,Millets,Clay,0,0,0.67,855,0
6.9,Maize,Black,0,1,0.8,1293,0
9.35,Millets,Black,1,0,0.88,345,0
12.01,Sugarcane,Sandy,1,0,0.51,950,0
8.59,Sugarcane,Loam,0,1,0.75,518,0
11.05,Wheat,Black,1,1,0.42,668,0
12.23,Rice,Black,1,1,0.84,952,1
10.82,Maize,Sandy,1,1,0.75,1288,1
11.45,Cotton,Clay,0,1,0.46,1390,0
3.97,Cotton,Sandy,1,0,0.29,1130,0
1.52,Sugarcane,Black,1,1,0.38,1415,0
4.51,Sugarcane,Clay,0,0,0.76,995,0
7.84,Cotton,Black,0,1,0.48,1209,0
9.3,Cotton,Clay,1,1,0.48,341,0
10.37,Wheat,Black,1,0,0.36,493,0
7.09,Millets,Loam,1,1,0.21,773,0
10.22,Sugarcane,Clay,1,1,0.48,1113,0
5.56,Rice,Sandy,0,0,0.71,335,0
3.48,Millets,Sandy,0,0,0.47,670,0
14.12,Cotton,Black,0,0,0.51,832,0
9.98,Wheat,Black,1,1,0.37,1188,0
7.14,Wheat,Clay,1,1,0.3,721,0
14.29,Millets,Black,1,0,0.2,347,0
11.65,Wheat,Black,1,1,0.66,1345,1
4.18,Cotton,Sandy,1,1,0.63,1047,1
0.65,Sugarcane,Loam,0,1,0.78,945,0
3.75,Cotton,Clay,1,1,0.37,842,0
12.77,Sugarcane,Sandy,1,1,0.79,687,1
1.16,Cotton,Loam,0,0,0.82,959,0
4.85,Wheat,Sandy,0,0,0.66,415,0
5.43,Rice,Clay,0,0,0.71,937,0
14.94,Wheat,Loam,0,0,0.58,1452,0
12.59,Cotton,Black,0,1,0.4,513,0
12.27,Sugarcane,Loam,0,1,0.69,873,0
11.97,Rice,Black,1,1,0.58,836,1
11.14,Cotton,Sandy,1,1,0.42,1305,0
0.54,Wheat,Clay,0,0,0.58,1351,0
14.16,Rice,Clay,1,0,0.73,1074,0
1.89,Maize,Black,0,0,0.25,1407,0
10.6,Wheat,Sandy,1,0,0.47,1092,0
13.39,Rice,Clay,0,0,0.71,938,0
5.34,Cotton,Loam,0,1,0.76,807,0
8.04,Sugarcane,Loam,0,1,0.73,927,0
12.57,Sugarcane,Black,0,1,0.76,523,0
1.72,Sugarcane,Loam,1,0,0.63,877,0
2.99,Cotton,Black,1,1,0.67,1014,1
0.62,Millets,Sandy,0,1,0.55,1425,0
7.8,Maize,Loam,1,0,0.39,1206,0
4.34,Sugarcane,Clay,0,1,0.28,818,0
8.21,Sugarcane,Sandy,1,1,0.76,960,1
1.06,Rice,Clay,1,0,0.86,878,0
4.08,Rice,Clay,0,0,0.22,714,0
3.78,Wheat,Loam,1,0,0.34,1288,0
12.92,Millets,Black,1,0,0.93,550,0
3.48,Maize,Clay,0,1,0.91,928,0
6.51,Rice,Loam,1,1,0.75,671,1
10.14,Rice,Loam,1,1,0.56,784,1
13.59,Rice,Sandy,1,0,0.92,1305,0
3.75,Maize,Black,1,0,0.77,969,0
1.56,Sugarcane,Sandy,0,0,0.78,928,0
4.17,Rice,Black,1,1,0.82,1136,1
7.88,Sugarcane,Clay,0,1,0.28,421,0
6.42,Sugarcane,Loam,1,0,0.51,477,0
3.44,Millets,Clay,0,0,0.39,325,0
7.65,Sugarcane,Black,1,0,0.88,1145,0
7.35,Wheat,Loam,0,1,0.78,1264,0
5.04,Cotton,Black,1,1,0.5,705,1
7.07,Rice,Clay,1,0,0.24,888,0
7.1,Sugarcane,Clay,1,1,0.72,536,1
2.37,Sugarcane,Sandy,1,1,0.21,701,0
11.77,Rice,Clay,0,1,0.57,1276,0
14.62,Cotton,Black,0,1,0.28,1029,0
4.26,Cotton,Black,1,1,0.55,435,1
11.5,Sugarcane,Sandy,0,1,0.39,1452,0
4.25,Cotton,Clay,0,0,0.64,997,0
2.3,Wheat,Loam,0,1,0.44,1334,0
14.41,Rice,Black,0,1,0.79,752,0
9.79,Millets,Loam,0,1,0.31,1154,0
0.94,Sugarcane,Loam,0,1,0.26,1272,0
3.36,Sugarcane,Sandy,0,0,0.66,1308,0
7.44,Rice,Loam,0,1,0.89,1271,0
12.48,Maize,Sandy,0,0,0.83,1379,0
6.24,Sugarcane,Black,1,1,0.43,986,0
3.44,Cotton,Sandy,0,0,0.37,892,0
13.39,Rice,Clay,1,0,0.64,822,0
13.07,Millets,Clay,0,0,0.61,951,0
5.65,Sugarcane,Clay,0,0,0.9,605,0
12.57,Maize,Black,1,0,0.55,1463,0
3.14,Rice,Clay,0,1,0.71,1214,0
12.56,Millets,Black,0,1,0.25,1347,0
9.8,Millets,Sandy,0,1,0.45,450,0
9.4,Maize,Clay,1,1,0.48,1189,0
10.13,Wheat,Black,0,0,0.25,935,0
9.37,Sugarcane,Sandy,1,0,0.8,1365,0
7.49,Millets,Loam,1,1,0.74,879,1
12.98,Cotton,Clay,1,1,0.86,1318,1
9.91,Rice,Loam,1,1,0.65,1405,1
2.97,Cotton,Black,1,0,0.83,322,0
9.32,Wheat,Loam,1,0,0.64,1237,0
14.55,Rice,Loam,1,1,0.43,676,0
8.16,Cotton,Loam,1,1,0.46,775,0
10.36,Cotton,Sandy,1,0,0.25,1117,0
14.5,Cotton,Black,0,1,0.37,824,0
14.67,Wheat,Loam,1,0,0.45,503,0
5.65,Sugarcane,Sandy,0,1,0.94,501,0
3.31,Millets,Sandy,0,0,0.29,495,0
12.25,Sugarcane,Clay,0,1,0.79,919,0
12.88,Wheat,Clay,0,1,0.24,777,0
1.7,Maize,Black,1,0,0.71,1155,0
11.91,Cotton,Loam,0,0,0.6,1212,0
11.65,Maize,Sandy,0,0,0.61,1303,0
1.86,Maize,Black,1,1,0.65,680,0
3.68,Rice,Clay,0,0,0.23,1258,0
1.17,Millets,Black,1,0,0.23,419,0
9.56,Wheat,Clay,1,0,0.57,315,0
6.5,Sugarcane,Black,0,1,0.84,527,0
7.4,Wheat,Loam,0,1,0.23,394,0
6.79,Sugarcane,Sandy,0,0,0.68,314,0
2.35,Wheat,Sandy,1,1,0.45,325,0
11.05,Cotton,Clay,1,1,0.68,1306,1
11.78,Sugarcane,Sandy,1,0,0.94,1444,0
5.58,Cotton,Sandy,0,1,0.32,335,0
4.18,Millets,Clay,0,0,0.52,1331,0
11.21,Cotton,Loam,0,0,0.43,1148,0
11.77,Maize,Black,1,0,0.49,713,0
9.24,Cotton,Loam,0,1,0.25,1177,0
9.33,Maize,Loam,0,0,0.75,931,0
8.0,Maize,Black,1,0,0.45,695,0
4.78,Sugarcane,Loam,1,1,0.93,1248,1
11.66,Cotton,Black,0,1,0.83,1305,0
12.07,Cotton,Sandy,0,0,0.23,1358,0
2.99,Rice,Sandy,1,1,0.62,517,1
7.8,Rice,Loam,1,0,0.38,887,0
7.6,Wheat,Clay,1,1,0.92,1319,1
4.33,Sugarcane,Clay,1,0,0.3,936,0
7.34,Millets,Loam,0,1,0.91,1165,0
7.01,Wheat,Clay,0,1,0.43,1018,0
6.61,Cotton,Clay,0,0,0.52,473,0
9.72,Wheat,Sandy,0,0,0.89,1464,0
11.7,Millets,Sandy,0,1,0.78,434,0
9.25,Maize,Clay,0,0,0.6,714,0
11.27,Cotton,Loam,0,1,0.73,669,0
1.88,Cotton,Sandy,1,0,0.83,390,0
5.92,Maize,Clay,0,0,0.4,811,0
3.03,Sugarcane,Sandy,1,0,0.55,1500,0
12.58,Cotton,Black,0,1,0.52,1164,0
11.1,Maize,Clay,0,0,0.5,492,0
11.89,Millets,Clay,0,0,0.28,1127,0
6.86,Millets,Loam,1,0,0.54,738,0
11.47,Sugarcane,Black,0,1,0.95,346,0
13.03,Cotton,Sandy,0,1,0.35,1247,0
11.42,Wheat,Loam,1,1,0.87,840,1
10.23,Cotton,Sandy,1,0,0.81,1097,0
13.1,Rice,Clay,0,0,0.33,1044,0
1.01,Cotton,Sandy,1,1,0.25,692,0
12.01,Wheat,Sandy,0,0,0.5,1203,0
13.28,Wheat,Loam,1,1,0.67,1442,1
12.84,Wheat,Loam,1,1,0.7,719,1
11.51,Cotton,Sandy,1,1,0.25,1453,0
3.29,Sugarcane,Sandy,1,0,0.26,1222,0
3.7,Maize,Loam,1,0,0.86,879,0
2.67,Sugarcane,Black,0,1,0.71,1070,0
2.93,Sugarcane,Loam,0,0,0.82,1204,0
9.39,Maize,Sandy,1,1,0.79,869,1
13.82,Wheat,Sandy,1,1,0.33,966,0
14.66,Cotton,Black,0,0,0.76,830,0
4.25,Rice,Sandy,1,0,0.92,342,0
9.48,Wheat,Sandy,0,0,0.94,686,0
10.2,Millets,Black,0,1,0.5,1450,0
9.7,Wheat,Black,1,0,0.21,1491,0
3.6,Cotton,Loam,1,1,0.45,1201,0
10.02,Cotton,Sandy,1,1,0.33,1050,0
6.7,Rice,Sandy,0,0,0.63,410,0
9.21,Cotton,Clay,1,0,0.49,406,0
0.85,Millets,Clay,0,0,0.33,829,0
13.94,Sugarcane,Black,0,0,0.39,801,0
9.14,Wheat,Loam,1,0,0.6,383,0
10.5,Wheat,Black,0,0,0.77,351,0
7.96,Wheat,Clay,1,0,0.41,653,0
5.1,Cotton,Loam,0,1,0.46,1008,0
13.48,Cotton,Sandy,1,0,0.85,555,0
8.59,Cotton,Black,1,1,0.49,1119,0
5.26,Cotton,Black,0,1,0.34,703,0
2.29,Cotton,Clay,0,0,0.59,1390,0
2.86,Wheat,Black,0,0,0.9,1230,0
9.73,Wheat,Loam,0,1,0.9,649,0
7.26,Cotton,Black,0,1,0.68,667,0
4.13,Wheat,Loam,1,0,0.61,1432,0
5.67,Sugarcane,Sandy,0,0,0.81,1382,0
0.58,Wheat,Sandy,1,1,0.31,625,0
11.97,Rice,Black,1,1,0.34,1408,0
1.34,Sugarcane,Loam,0,1,0.53,967,0
8.06,Wheat,Black,0,0,0.49,1004,0
2.28,Cotton,Clay,0,0,0.24,517,0
13.86,Cotton,Black,0,1,0.3,1366,0
10.46,Rice,Black,0,1,0.75,550,0
1.47,Maize,Clay,1,1,0.52,665,0
10.37,Cotton,Sandy,1,1,0.66,1403,1
12.08,Rice,Loam,1,1,0.65,1225,1
9.42,Cotton,Black,0,1,0.85,1372,0
5.92,Maize,Loam,1,1,0.67,701,1
12.38,Cotton,Loam,0,1,0.54,639,0
13.53,Cotton,Black,0,1,0.92,1267,0
0.56,Maize,Sandy,1,1,0.21,1174,0
2.59,Rice,Black,0,0,0.69,952,0
7.29,Wheat,Clay,1,0,0.54,927,0
12.3,Sugarcane,Black,1,1,0.77,1457,1
11.33,Millets,Sandy,1,0,0.54,908,0
5.19,Sugarcane,Clay,0,1,0.69,1309,0
10.26,Wheat,Loam,1,0,0.3,355,0
11.38,Rice,Black,1,0,0.22,777,0
13.67,Wheat,Sandy,1,1,0.89,1056,1
12.3,Maize,Clay,1,1,0.86,899,1
9.58,Cotton,Sandy,0,1,0.23,890,0
8.1,Wheat,Loam,1,0,0.46,1286,0
9.71,Rice,Black,0,1,0.28,905,0
10.86,Millets,Black,0,0,0.75,835,0
10.57,Wheat,Sandy,0,0,0.93,1470,0
11.52,Millets,Loam,0,1,0.92,847,0
10.14,Sugarcane,Clay,1,0,0.75,360,0
4.23,Rice,Loam,1,1,0.46,1090,0
11.2,Maize,Sandy,0,1,0.75,658,0
2.23,Sugarcane,Black,0,1,0.34,1288,0
8.07,Sugarcane,Loam,0,1,0.4,1415,0
13.95,Rice,Black,0,0,0.53,1086,0
7.74,Wheat,Sandy,0,0,0.21,1352,0
3.24,Rice,Loam,0,0,0.76,653,0
13.75,Maize,Black,1,1,0.78,665,1
10.3,Rice,Loam,1,1,0.52,1300,1
3.25,Millets,Loam,1,1,0.89,1334,1
5.77,Sugarcane,Sandy,1,1,0.22,988,0
0.8,Wheat,Clay,1,1,0.88,901,0
2.85,Rice,Loam,1,0,0.49,1079,0
3.55,Maize,Sandy,0,1,0.4,697,0
14.42,Millets,Sandy,1,0,0.78,951,0
4.21,Maize,Sandy,1,1,0.37,658,0
5.43,Cotton,Sandy,0,0,0.29,1202,0
8.07,Sugarcane,Loam,1,1,0.23,550,0
9.28,Maize,Black,0,0,0.87,537,0
10.05,Wheat,Clay,0,0,0.72,893,0
6.25,Cotton,Sandy,0,0,0.43,954,0
1.7,Sugarcane,Sandy,1,1,0.57,448,0
13.45,Wheat,Clay,0,1,0.81,950,0
12.98,Cotton,Black,1,1,0.38,1324,0
13.75,Wheat,Loam,0,1,0.64,450,0
7.35,Millets,Sandy,1,1,0.92,1221,1
3.49,Wheat,Clay,0,1,0.54,847,0
10.18,Rice,Black,0,1,0.47,945,0
9.25,Maize,Sandy,0,1,0.93,334,0
6.89,Wheat,Loam,1,1,0.68,471,1
0.95,Maize,Clay,1,0,0.87,1278,0
4.34,Cotton,Clay,1,1,0.73,339,1
0.67,Millets,Loam,0,0,0.61,695,0
12.63,Sugarcane,Black,1,0,0.79,1179,0
10.65,Cotton,Sandy,0,1,0.38,1034,0
12.25,Cotton,Sandy,0,0,0.94,1167,0
4.73,Rice,Loam,0,0,0.79,1373,0
3.31,Rice,Clay,0,0,0.64,1390,0
2.65,Cotton,Loam,0,0,0.93,352,0
2.13,Millets,Sandy,0,1,0.76,893,0
2.11,Sugarcane,Clay,1,0,0.29,468,0
0.69,Maize,Clay,0,0,0.25,804,0
1.14,Maize,Clay,1,0,0.47,398,0
2.68,Cotton,Sandy,1,0,0.33,986,0
12.82,Maize,Sandy,0,1,0.44,308,0
1.16,Millets,Black,1,1,0.28,888,0
9.0,Millets,Loam,0,0,0.52,484,0
6.02,Maize,Black,0,0,0.67,1230,0
13.3,Cotton,Sandy,0,1,0.95,801,0
5.08,Sugarcane,Black,1,1,0.25,1194,0
9.23,Wheat,Clay,1,1,0.68,1038,1
2.2,Rice,Clay,1,0,0.54,1172,0
8.18,Wheat,Clay,0,0,0.42,1090,0
12.44,Maize,Sandy,1,0,0.49,723,0
9.19,Cotton,Black,0,0,0.67,1011,0
4.51,Wheat,Loam,0,1,0.36,326,0
11.69,Cotton,Sandy,0,0,0.53,638,0
10.17,Wheat,Clay,0,1,0.72,777,0
2.86,Wheat,Clay,0,1,0.2,663,0
3.9,Wheat,Loam,1,0,0.43,650,0
14.89,Maize,Loam,0,0,0.8,563,0
14.41,Sugarcane,Loam,1,1,0.65,771,1
14.82,Rice,Loam,1,1,0.27,1492,0
6.42,Sugarcane,Sandy,1,0,0.7,995,0
11.0,Maize,Clay,0,1,0.44,1086,0
4.38,Maize,Loam,1,1,0.27,363,0
2.62,Millets,Sandy,1,0,0.22,1158,0
4.51,Millets,Loam,1,0,0.8,1206,0
4.16,Millets,Sandy,1,0,0.37,1288,0
7.84,Sugarcane,Loam,0,1,0.64,834,0
3.14,Cotton,Sandy,1,0,0.25,1466,0
5.59,Millets,Loam,0,0,0.23,1150,0
2.81,Maize,Black,1,1,0.28,924,0
13.94,Millets,Sandy,0,1,0.37,562,0
13.02,Maize,Loam,0,1,0.68,681,0
2.56,Sugarcane,Sandy,1,0,0.83,820,0
12.22,Rice,Sandy,0,1,0.57,1264,0
1.31,Cotton,Black,1,0,0.32,1456,0
12.35,Rice,Clay,1,0,0.36,677,0
9.51,Millets,Black,1,0,0.71,975,0
9.21,Cotton,Clay,0,0,0.68,949,0
4.47,Cotton,Sandy,0,0,0.66,590,0
4.51,Millets,Clay,0,1,0.72,1226,0
1.66,Millets,Clay,1,1,0.86,319,0
3.53,Cotton,Loam,0,0,0.86,758,0
2.27,Wheat,Sandy,1,0,0.28,1352,0
5.21,Rice,Black,1,0,0.75,1392,0
6.07,Wheat,Black,0,0,0.84,781,0
2.6,Wheat,Clay,1,1,0.7,991,1
7.74,Cotton,Sandy,1,1,0.61,1448,1
6.82,Rice,Black,1,1,0.57,1043,1
14.42,Cotton,Loam,1,0,0.24,1326,0
2.28,Millets,Sandy,1,1,0.86,647,1
5.42,Sugarcane,Sandy,1,1,0.9,809,1
8.21,Rice,Clay,0,0,0.48,311,0
8.01,Millets,Clay,0,1,0.83,404,0
10.04,Rice,Loam,0,1,0.48,1056,0
5.73,Maize,Clay,1,0,0.34,932,0
9.08,Sugarcane,Black,0,1,0.92,666,0
9.22,Wheat,Clay,0,1,0.93,891,0
6.25,Sugarcane,Loam,0,0,0.41,592,0
5.87,Millets,Sandy,1,0,0.91,836,0
9.16,Wheat,Sandy,0,0,0.73,509,0
8.5,Sugarcane,Loam,1,1,0.85,829,1
1.1,Maize,Black,1,0,0.41,1078,0
10.61,Wheat,Clay,0,0,0.93,882,0
8.87,Rice,Loam,0,1,0.69,1398,0
2.58,Rice,Clay,0,0,0.4,1288,0
0.51,Maize,Loam,0,1,0.85,1187,0
1.09,Rice,Black,0,0,0.79,1345,0
7.41,Millets,Clay,1,1,0.43,1431,0
1.57,Cotton,Clay,0,0,0.6,1337,0
4.45,Rice,Sandy,0,1,0.51,435,0
10.02,Maize,Black,0,0,0.29,1477,0
10.25,Millets,Black,0,0,0.74,373,0
13.13,Wheat,Black,1,0,0.69,1256,0
2.21,Maize,Black,1,0,0.27,808,0
11.85,Maize,Sandy,0,0,0.82,750,0
10.33,Cotton,Sandy,0,0,0.64,669,0
10.85,Wheat,Sandy,0,1,0.29,1237,0
1.43,Rice,Sandy,1,0,0.38,711,0
6.0,Maize,Clay,1,0,0.21,1163,0
8.72,Rice,Clay,0,1,0.9,1184,0
5.2,Wheat,Sandy,0,0,0.24,855,0
8.79,Sugarcane,Sandy,1,0,0.44,362,0
9.74,Maize,Black,0,0,0.5,823,0
14.48,Cotton,Loam,0,1,0.37,1218,0
11.46,Millets,Clay,0,0,0.37,1203,0
12.38,Sugarcane,Clay,0,1,0.59,546,0
3.46,Maize,Sandy,0,1,0.39,1257,0
8.84,Cotton,Clay,0,0,0.28,329,0
6.37,Wheat,Loam,1,0,0.29,579,0
6.0,Cotton,Loam,0,1,0.92,1367,0
13.36,Maize,Sandy,0,0,0.58,1249,0
13.07,Rice,Clay,0,1,0.7,1438,0
1.01,Millets,Clay,0,0,0.37,636,0
3.57,Millets,Sandy,0,1,0.28,1357,0
3.59,Sugarcane,Black,1,0,0.79,1109,0
8.31,Sugarcane,Clay,1,1,0.54,492,1
13.49,Sugarcane,Sandy,1,1,0.35,924,0
7.66,Cotton,Sandy,1,1,0.86,1023,1
12.6,Sugarcane,Loam,0,0,0.44,723,0
8.59,Wheat,Sandy,1,1,0.58,671,1
8.75,Sugarcane,Sandy,1,0,0.73,585,0
3.59,Wheat,Sandy,1,0,0.51,1252,0
11.72,Maize,Black,0,0,0.31,1160,0
14.06,Rice,Clay,0,1,0.52,635,0
11.6,Sugarcane,Loam,1,0,0.44,888,0
4.79,Cotton,Clay,1,1,0.66,651,1
7.61,Wheat,Black,1,0,0.72,1097,0
1.22,Maize,Black,0,0,0.58,1376,0
14.95,Cotton,Sandy,0,0,0.83,849,0
9.78,Cotton,Loam,0,0,0.2,1027,0
12.1,Sugarcane,Loam,1,0,0.36,1181,0
5.01,Maize,Black,0,0,0.41,1239,0
14.78,Wheat,Sandy,1,0,0.27,1303,0
3.66,Rice,Clay,0,1,0.36,578,0
5.4,Sugarcane,Loam,1,1,0.36,450,0
6.04,Millets,Black,0,1,0.42,714,0
3.75,Cotton,Loam,0,1,0.2,946,0
12.62,Maize,Sandy,0,1,0.77,1345,0
14.35,Wheat,Sandy,1,1,0.52,1106,1
7.66,Rice,Clay,0,0,0.49,782,0
2.64,Rice,Loam,0,1,0.77,503,0
1.55,Maize,Loam,1,1,0.42,1159,0
1.35,Sugarcane,Loam,1,1,0.54,1114,0
1.37,Millets,Clay,0,1,0.3,1108,0
8.63,Wheat,Clay,0,0,0.82,628,0
9.23,Cotton,Clay,0,1,0.95,737,0
14.12,Maize,Clay,0,0,0.75,1028,0
12.85,Rice,Loam,0,0,0.59,403,0
12.61,Rice,Sandy,0,1,0.9,564,0
11.07,Rice,Black,1,0,0.84,1441,0
13.57,Rice,Loam,0,1,0.68,1411,0
12.57,Sugarcane,Clay,0,1,0.84,501,0
8.11,Sugarcane,Sandy,1,0,0.69,557,0
10.9,Wheat,Loam,0,0,0.84,633,0
14.31,Rice,Sandy,1,0,0.21,408,0
3.1,Sugarcane,Sandy,1,1,0.37,1122,0
14.13,Wheat,Sandy,0,1,0.6,509,0
6.46,Maize,Loam,1,1,0.69,631,1
3.18,Wheat,Black,1,0,0.56,1127,0
6.23,Rice,Loam,1,1,0.93,658,1
3.17,Maize,Loam,0,1,0.86,670,0
13.7,Sugarcane,Black,1,1,0.53,913,1
3.01,Wheat,Black,0,1,0.24,1137,0
7.92,Millets,Sandy,1,1,0.44,1276,0
8.58,Maize,Sandy,1,0,0.36,698,0
5.33,Rice,Clay,0,1,0.94,793,0
8.26,Rice,Clay,1,1,0.66,1232,1
13.43,Sugarcane,Loam,1,0,0.75,1454,0
8.72,Maize,Sandy,1,0,0.67,854,0
5.35,Maize,Black,1,1,0.22,510,0
5.34,Maize,Clay,0,1,0.94,678,0
7.65,Millets,Clay,0,0,0.49,405,0
5.29,Cotton,Clay,1,1,0.57,591,1
11.41,Rice,Black,0,1,0.82,734,0
7.99,Sugarcane,Sandy,1,1,0.24,465,0
9.44,Maize,Clay,1,0,0.93,738,0
6.6,Millets,Sandy,1,0,0.51,1229,0
12.17,Rice,Black,1,1,0.32,837,0
2.89,Rice,Sandy,0,0,0.34,1108,0
14.89,Wheat,Black,1,0,0.23,890,0
4.07,Maize,Black,0,0,0.71,705,0
13.01,Wheat,Clay,0,0,0.92,437,0
7.92,Millets,Clay,1,0,0.84,1156,0
12.57,Maize,Clay,1,1,0.53,335,1
5.45,Millets,Sandy,1,0,0.31,683,0
6.04,Cotton,Black,0,1,0.22,1409,0
1.22,Wheat,Loam,1,0,0.75,385,0
8.37,Millets,Sandy,1,0,0.7,1301,0
12.38,Sugarcane,Clay,1,0,0.5,921,0
13.56,Wheat,Sandy,0,0,0.68,1016,0
13.71,Sugarcane,Clay,1,1,0.46,1304,0
12.46,Millets,Loam,0,0,0.26,434,0
6.83,Wheat,Sandy,1,0,0.31,418,0
9.47,Maize,Sandy,0,0,0.89,408,0
4.37,Cotton,Sandy,0,1,0.91,1038,0
8.61,Sugarcane,Sandy,1,0,0.48,524,0
14.67,Cotton,Sandy,1,1,0.48,739,0
4.51,Cotton,Loam,1,0,0.38,1108,0
14.69,Sugarcane,Sandy,1,1,0.39,1269,0
3.22,Wheat,Loam,1,0,0.21,928,0
10.61,Millets,Clay,0,0,0.42,556,0
10.31,Rice,Loam,0,1,0.4,806,0
12.94,Rice,Black,0,1,0.62,1293,0
2.4,Cotton,Black,1,1,0.75,1194,1
8.06,Rice,Loam,0,1,0.83,669,0
3.28,Cotton,Clay,1,0,0.92,1372,0
13.64,Sugarcane,Sandy,0,0,0.62,1455,0
10.56,Millets,Sandy,1,0,0.5,780,0
12.37,Wheat,Clay,1,1,0.87,978,1
3.28,Sugarcane,Black,1,0,0.26,573,0
7.94,Wheat,Clay,0,0,0.35,374,0
13.23,Rice,Loam,1,0,0.23,1213,0
6.29,Cotton,Sandy,0,0,0.46,1019,0
11.85,Cotton,Loam,1,1,0.3,1304,0
0.92,Cotton,Clay,0,1,0.87,1489,0
6.18,Cotton,Sandy,0,0,0.45,893,0
14.09,Rice,Sandy,1,0,0.5,453,0
4.0,Maize,Sandy,0,1,0.22,1141,0
9.58,Wheat,Black,0,1,0.47,483,0
11.01,Millets,Sandy,0,1,0.88,1404,0
8.16,Cotton,Clay,1,0,0.56,732,0
8.69,Millets,Black,1,1,0.22,718,0
14.73,Millets,Loam,1,0,0.34,466,0
8.0,Cotton,Clay,1,0,0.94,871,0
2.99,Cotton,Loam,0,0,0.66,466,0
2.35,Maize,Clay,1,1,0.75,506,1
0.73,Wheat,Sandy,1,0,0.88,961,0
9.07,Sugarcane,Black,0,0,0.31,1087,0
7.79,Sugarcane,Loam,1,0,0.31,1459,0
4.66,Maize,Clay,1,0,0.83,601,0
13.58,Sugarcane,Loam,1,1,0.91,810,1
8.88,Millets,Black,0,1,0.64,896,0
12.28,Millets,Loam,0,1,0.92,1015,0
2.9,Millets,Clay,1,0,0.2,1024,0
7.83,Cotton,Sandy,1,1,0.31,1249,0
1.21,Rice,Sandy,0,0,0.61,1077,0
13.0,Millets,Clay,1,0,0.45,306,0
5.73,Millets,Sandy,1,1,0.93,1458,1
10.58,Rice,Clay,1,0,0.43,611,0
10.12,Wheat,Clay,0,1,0.3,1318,0
11.0,Wheat,Black,1,0,0.28,1256,0
3.43,Millets,Clay,1,1,0.65,405,1
5.39,Maize,Clay,1,0,0.54,1019,0
10.01,Sugarcane,Loam,0,0,0.44,1188,0
0.6,Millets,Sandy,1,0,0.72,1132,0
11.55,Millets,Sandy,0,1,0.59,526,0
2.64,Cotton,Sandy,0,0,0.36,786,0
12.28,Cotton,Black,0,1,0.77,1485,0
10.08,Sugarcane,Sandy,0,0,0.44,358,0
11.64,Cotton,Loam,0,1,0.79,980,0
9.31,Maize,Sandy,0,0,0.83,1380,0
14.35,Cotton,Black,1,1,0.53,1095,1
2.68,Millets,Clay,0,1,0.5,412,0
13.79,Millets,Loam,1,1,0.29,1035,0
4.25,Maize,Sandy,1,0,0.87,1442,0
7.7,Millets,Black,0,0,0.39,853,0
