Area,Crop,Soil,NDVI,Rainfall,Carbon
6.31,Sugarcane,Sandy,0.86,447,2.91
14.19,Sugarcane,Clay,0.9,891,17.07
13.72,Millets,Sandy,0.56,801,2.46
4.4,Sugarcane,Black,0.36,463,1.21
1.49,Millets,Clay,0.58,838,0.36
13.87,Millets,Black,0.88,1264,8.49
11.77,Millets,Black,0.83,888,4.77
11.53,Cotton,Loam,0.73,486,2.95
4.31,Cotton,Loam,0.33,933,0.96
4.94,Maize,Clay,0.31,444,0.61
7.33,Sugarcane,Loam,0.84,1152,12.77
7.89,Rice,Loam,0.46,1049,3.65
8.06,Sugarcane,Black,0.91,755,9.14
8.69,Cotton,Clay,0.42,1076,2.36
10.74,Maize,Sandy,0.61,475,2.24
4.56,Sugarcane,Loam,0.61,1445,7.23
3.52,Rice,Black,0.89,1110,3.06
1.39,Wheat,Loam,0.33,1462,0.56
4.77,Wheat,Clay,0.42,790,1.11
6.3,Millets,Sandy,0.33,1125,0.94
4.38,Millets,Clay,0.86,1287,2.42
4.85,Wheat,Black,0.5,1397,2.61
1.46,Cotton,Clay,0.6,918,0.48
11.12,Maize,Clay,0.36,1211,4.36
6.06,Maize,Clay,0.46,1079,2.71
10.68,Millets,Loam,0.4,871,2.23
14.28,Wheat,Sandy,0.53,1279,5.42
1.75,Maize,Sandy,0.68,719,0.62
2.43,Wheat,Loam,0.74,1049,1.58
6.5,Millets,Clay,0.89,1380,3.99
1.64,Cotton,Clay,0.7,995,0.69
14.98,Millets,Clay,0.65,1308,6.37
6.27,Cotton,Clay,0.58,1431,3.12
2.47,Wheat,Loam,0.82,818,1.39
12.39,Sugarcane,Sandy,0.5,359,2.67
6.42,Sugarcane,Sandy,0.78,471,2.83
14.01,Sugarcane,Sandy,0.92,993,15.36
1.64,Maize,Sandy,0.45,1068,0.57
2.4,Cotton,Black,0.45,1309,0.93
13.98,Millets,Loam,0.4,907,3.04
12.12,Millets,Sandy,0.41,556,1.11
10.98,Wheat,Clay,0.88,1432,9.69
2.96,Sugarcane,Sandy,0.38,525,0.71
7.89,Sugarcane,Sandy,0.6,382,2.17
8.45,Wheat,Sandy,0.71,1173,3.94
14.85,Millets,Clay,0.54,1084,4.35
13.62,Maize,Sandy,0.56,717,3.94
13.63,Sugarcane,Clay,0.51,498,5.19
13.0,Wheat,Black,0.42,376,1.58
10.21,Sugarcane,Black,0.74,1173,14.62
2.53,Cotton,Black,0.79,689,0.91
9.94,Cotton,Loam,0.82,324,1.9
6.68,Sugarcane,Sandy,0.89,1021,7.28
11.59,Rice,Clay,0.38,1165,4.1
13.68,Cotton,Sandy,0.81,700,3.72
10.92,Maize,Loam,0.94,727,8.06
4.92,Cotton,Clay,0.91,382,1.03
8.34,Maize,Sandy,0.93,1500,8.38
2.68,Maize,Loam,0.49,1204,1.71
6.26,Cotton,Clay,0.42,1103,1.74
3.45,Rice,Black,0.39,723,0.86
1.2,Rice,Black,0.95,1197,1.2
3.61,Wheat,Black,0.52,887,1.28
13.16,Millets,Clay,0.91,1091,6.53
6.36,Millets,Clay,0.48,923,1.41
3.71,Maize,Sandy,0.35,363,0.34
5.88,Millets,Clay,0.47,1373,1.9
3.27,Maize,Loam,0.91,452,1.45
11.09,Rice,Black,0.88,1382,11.87
9.96,Wheat,Clay,0.57,628,2.5
9.28,Rice,Clay,0.88,1101,7.19
5.89,Cotton,Sandy,0.46,782,1.02
13.17,Cotton,Black,0.32,492,1.37
2.52,Maize,Black,0.45,710,0.8
11.28,Maize,Loam,0.94,1275,14.6
8.01,Millets,Sandy,0.82,893,2.35
6.65,Millets,Loam,0.45,559,1.0
1.1,Rice,Clay,0.88,1321,1.02
13.87,Rice,Sandy,0.89,1495,11.81
12.57,Cotton,Black,0.52,1161,5.01
12.21,Cotton,Loam,0.94,1288,10.64
11.68,Wheat,Loam,0.33,1440,4.66
4.86,Millets,Loam,0.36,994,1.04
7.29,Rice,Clay,0.91,428,2.27
7.4,Wheat,Clay,0.69,1393,4.98
3.18,Cotton,Clay,0.91,818,1.42
13.05,Maize,Black,0.34,557,2.45
4.63,Millets,Black,0.39,673,0.67
10.39,Sugarcane,Black,0.45,379,2.92
13.44,Millets,Sandy,0.32,919,1.58
3.82,Rice,Clay,0.4,623,0.76
13.62,Millets,Black,0.62,1006,4.67
11.24,Maize,Clay,0.56,412,2.33
4.01,Maize,Clay,0.33,393,0.47
6.74,Cotton,Loam,0.39,1353,2.56
6.74,Wheat,Clay,0.84,934,3.7
12.94,Cotton,Clay,0.61,1060,5.02
6.13,Rice,Black,0.38,1061,2.17
5.69,Cotton,Sandy,0.88,1367,3.29
5.17,Rice,Black,0.48,1387,3.03
2.91,Millets,Loam,0.32,506,0.28
3.97,Sugarcane,Loam,0.91,320,2.08
14.73,Maize,Sandy,0.89,1485,14.02
2.36,Rice,Sandy,0.32,1129,0.55
4.2,Rice,Sandy,0.38,411,0.42
8.46,Maize,Clay,0.69,696,3.66
10.95,Sugarcane,Sandy,0.46,785,4.74
13.18,Cotton,Clay,0.36,467,1.33
4.35,Millets,Sandy,0.5,773,0.67
14.19,Cotton,Loam,0.9,603,5.54
8.83,Sugarcane,Black,0.71,963,9.96
9.04,Sugarcane,Loam,0.64,1343,13.99
12.56,Millets,Loam,0.54,485,1.97
14.48,Wheat,Black,0.41,619,2.83
3.93,Millets,Clay,0.33,735,0.48
6.07,Maize,Loam,0.7,673,3.09
11.85,Cotton,Loam,0.51,711,3.09
13.93,Wheat,Loam,0.5,1280,7.49
9.32,Millets,Loam,0.81,1318,5.97
2.6,Cotton,Clay,0.88,342,0.47
3.83,Wheat,Black,0.63,1055,1.96
3.89,Millets,Clay,0.84,871,1.42
12.67,Millets,Loam,0.41,1176,3.67
3.27,Sugarcane,Sandy,0.39,1064,1.63
4.38,Wheat,Sandy,0.61,861,1.29
14.5,Wheat,Loam,0.82,1318,13.16
2.4,Cotton,Black,0.32,1276,0.65
11.26,Sugarcane,Black,0.56,1277,13.29
3.28,Millets,Sandy,0.76,1376,1.37
8.07,Cotton,Black,0.47,918,2.3
12.58,Sugarcane,Loam,0.42,1042,9.91
7.86,Cotton,Loam,0.65,1024,3.77
8.43,Sugarcane,Black,0.36,594,2.97
7.81,Rice,Clay,0.8,646,3.23
3.74,Millets,Loam,0.76,1225,2.09
13.03,Millets,Loam,0.89,710,4.94
11.39,Millets,Sandy,0.31,351,0.5
6.96,Wheat,Loam,0.33,986,1.9
8.46,Wheat,Loam,0.81,1003,5.77
7.6,Sugarcane,Black,0.62,797,6.2
2.0,Millets,Sandy,0.46,1116,0.41
1.45,Sugarcane,Sandy,0.53,1178,1.09
12.97,Rice,Sandy,0.95,1193,9.41
6.35,Wheat,Clay,0.39,863,1.5
7.27,Maize,Clay,0.33,1472,3.18
6.56,Sugarcane,Sandy,0.76,442,2.64
5.49,Maize,Clay,0.56,1384,3.83
11.4,Rice,Loam,0.47,849,4.37
11.29,Cotton,Loam,0.75,404,2.46
5.95,Maize,Black,0.71,895,3.74
11.04,Rice,Clay,0.66,356,2.08
9.35,Sugarcane,Clay,0.3,1187,4.99
9.78,Wheat,Loam,0.75,785,4.84
11.57,Millets,Black,0.72,395,1.81
4.74,Sugarcane,Sandy,0.95,819,4.43
14.92,Cotton,Loam,0.53,1423,8.1
5.74,Rice,Black,0.36,316,0.57
4.84,Sugarcane,Black,0.84,877,5.88
14.49,Cotton,Loam,0.74,1187,9.16
5.72,Sugarcane,Sandy,0.44,536,1.62
3.05,Cotton,Black,0.54,1223,1.33
13.56,Sugarcane,Clay,0.51,794,8.24
3.13,Rice,Clay,0.5,885,1.11
4.3,Sugarcane,Clay,0.75,434,2.1
9.24,Cotton,Clay,0.32,584,1.04
8.2,Maize,Clay,0.84,369,2.29
7.26,Cotton,Black,0.38,385,0.7
14.96,Rice,Black,0.61,609,4.89
4.88,Maize,Black,0.69,722,2.41
10.13,Wheat,Sandy,0.7,416,1.65
10.91,Wheat,Black,0.33,576,1.6
9.08,Wheat,Clay,0.84,1174,6.27
1.79,Cotton,Loam,0.51,470,0.31
6.62,Cotton,Loam,0.58,369,1.02
4.44,Millets,Clay,0.37,767,0.63
8.89,Maize,Loam,0.39,1099,4.12
14.93,Rice,Loam,0.53,1012,7.69
9.1,Rice,Black,0.82,1226,8.05
4.67,Maize,Sandy,0.35,1444,1.7
2.92,Cotton,Sandy,0.83,1077,1.25
6.13,Wheat,Black,0.75,1012,3.58
5.64,Rice,Sandy,0.8,1190,3.44
11.95,Cotton,Clay,0.58,1303,5.42
4.86,Wheat,Black,0.37,1162,1.61
9.23,Rice,Black,0.89,1041,7.53
1.4,Cotton,Clay,0.34,1338,0.38
8.69,Maize,Clay,0.61,1166,5.56
6.55,Sugarcane,Sandy,0.7,1439,7.92
3.13,Wheat,Black,0.77,505,0.94
5.27,Millets,Sandy,0.4,485,0.41
2.08,Maize,Loam,0.75,642,1.08
5.05,Cotton,Clay,0.87,1170,3.08
13.25,Wheat,Loam,0.86,1453,13.91
8.18,Rice,Loam,0.93,1366,9.98
10.13,Millets,Clay,0.82,1205,5.0
5.51,Sugarcane,Loam,0.76,1074,8.1
11.44,Millets,Loam,0.35,1238,2.97
5.88,Wheat,Black,0.84,509,1.94
3.15,Maize,Loam,0.48,645,1.05
9.75,Rice,Clay,0.64,605,3.02
3.02,Rice,Sandy,0.49,1156,1.09
7.72,Sugarcane,Black,0.78,1076,10.69
12.88,Sugarcane,Black,0.6,987,12.59
1.12,Millets,Black,0.74,857,0.39
13.28,Sugarcane,Sandy,0.86,633,8.68
2.85,Cotton,Clay,0.58,1488,1.48
8.84,Cotton,Black,0.78,1450,6.6
7.18,Maize,Clay,0.55,567,2.02
11.44,Sugarcane,Sandy,0.47,884,5.7
3.14,Rice,Sandy,0.78,421,0.66
10.69,Wheat,Sandy,0.92,797,4.39
3.58,Rice,Sandy,0.54,1488,1.84
9.24,Wheat,Loam,0.36,758,2.12
6.29,Millets,Clay,0.77,670,1.62
6.39,Wheat,Loam,0.8,517,2.22
3.7,Maize,Loam,0.47,1460,2.74
11.8,Rice,Clay,0.77,424,3.08
11.23,Sugarcane,Clay,0.67,400,4.51
13.52,Wheat,Loam,0.93,1109,11.71
10.19,Maize,Sandy,0.68,1295,6.46
2.49,Sugarcane,Clay,0.34,1405,1.78
11.41,Rice,Sandy,0.38,890,2.47
5.35,Sugarcane,Loam,0.31,987,2.95
9.01,Sugarcane,Loam,0.39,1406,8.89
7.04,Sugarcane,Black,0.94,898,9.81
12.73,Cotton,Black,0.67,1021,5.75
4.93,Cotton,Black,0.88,565,1.62
11.53,Rice,Black,0.53,773,4.16
7.16,Maize,Clay,0.76,578,2.83
7.36,Millets,Black,0.46,1250,2.33
11.75,Rice,Sandy,0.48,1432,5.17
4.27,Sugarcane,Clay,0.51,536,1.75
12.82,Cotton,Loam,0.55,315,1.6
1.13,Wheat,Black,0.87,753,0.57
9.33,Cotton,Clay,0.81,1280,5.8
9.26,Millets,Sandy,0.75,827,2.3
14.41,Millets,Sandy,0.52,1306,3.91
6.94,Sugarcane,Clay,0.32,346,1.15
13.49,Sugarcane,Loam,0.32,304,2.36
7.54,Maize,Black,0.37,881,2.43
4.52,Millets,Loam,0.69,895,1.67
10.28,Sugarcane,Loam,0.45,1028,8.56
13.15,Rice,Black,0.42,1023,4.97
10.86,Cotton,Black,0.93,1447,9.65
7.33,Wheat,Black,0.66,1251,4.66
5.73,Rice,Clay,0.94,834,3.59
3.73,Cotton,Clay,0.94,1273,2.68
8.49,Millets,Sandy,0.31,815,0.86
10.73,Rice,Clay,0.66,717,4.06
11.41,Sugarcane,Clay,0.74,785,9.94
5.38,Wheat,Clay,0.42,714,1.13
3.93,Sugarcane,Sandy,0.79,1012,3.77
2.03,Millets,Loam,0.82,524,0.52
8.56,Wheat,Black,0.72,994,4.72
1.01,Rice,Black,0.84,785,0.59
7.08,Sugarcane,Loam,0.32,1333,5.44
9.44,Sugarcane,Loam,0.38,344,2.22
6.1,Wheat,Clay,0.63,880,2.37
12.36,Sugarcane,Black,0.71,1355,19.62
14.94,Sugarcane,Loam,0.69,1380,25.61
8.63,Maize,Loam,0.66,554,3.41
7.6,Sugarcane,Clay,0.49,806,4.5
1.64,Sugarcane,Loam,0.87,529,1.36
13.8,Wheat,Sandy,0.93,1048,7.53
14.79,Maize,Black,0.6,529,4.65
5.28,Cotton,Clay,0.87,1181,3.26
8.27,Sugarcane,Loam,0.43,1479,9.47
13.72,Millets,Sandy,0.74,823,3.34
10.73,Millets,Sandy,0.67,1168,3.36
1.78,Rice,Black,0.9,1285,1.81
7.88,Sugarcane,Sandy,0.5,1463,6.92
8.34,Maize,Black,0.84,565,3.92
13.43,Cotton,Clay,0.46,900,3.34
11.51,Wheat,Sandy,0.6,1417,5.48
5.37,Cotton,Clay,0.48,1220,1.89
12.2,Rice,Black,0.55,336,1.98
3.84,Wheat,Loam,0.71,1033,2.37
1.73,Millets,Loam,0.81,1381,1.16
4.93,Cotton,Clay,0.35,414,0.43
8.76,Millets,Clay,0.48,1215,2.55
13.54,Sugarcane,Sandy,0.71,915,10.56
8.27,Sugarcane,Clay,0.4,596,2.96
14.53,Sugarcane,Black,0.65,870,13.56
14.8,Cotton,Clay,0.46,538,2.2
1.53,Rice,Loam,0.56,1418,1.17
2.99,Maize,Loam,0.32,631,0.65
12.23,Maize,Loam,0.45,568,3.38
1.16,Millets,Sandy,0.45,627,0.13
9.71,Wheat,Black,0.36,965,2.6
5.84,Rice,Loam,0.49,492,1.35
11.77,Wheat,Black,0.54,1084,5.31
7.04,Sugarcane,Black,0.38,986,4.35
4.58,Wheat,Sandy,0.81,409,0.85
6.1,Maize,Loam,0.67,811,3.58
8.31,Maize,Black,0.56,792,3.65
4.59,Cotton,Sandy,0.81,1473,2.63
10.13,Sugarcane,Black,0.77,1054,13.57
4.66,Rice,Clay,0.81,988,2.98
6.39,Millets,Clay,0.64,1342,2.74
5.72,Wheat,Sandy,0.66,1446,3.06
7.06,Rice,Clay,0.31,1027,1.8
4.81,Maize,Sandy,0.63,1421,3.1
11.24,Wheat,Clay,0.94,1443,10.67
9.31,Millets,Sandy,0.88,734,2.41
3.66,Wheat,Black,0.75,509,1.08
3.88,Rice,Clay,0.93,1003,2.9
5.88,Wheat,Loam,0.88,1490,6.48
2.46,Millets,Clay,0.71,1050,0.92
3.06,Cotton,Loam,0.34,1223,0.92
8.22,Millets,Sandy,0.71,1206,2.82
10.67,Rice,Sandy,0.74,582,2.94
3.12,Wheat,Loam,0.48,1358,1.71
3.92,Rice,Sandy,0.53,1485,1.97
5.32,Sugarcane,Clay,0.38,487,1.48
7.55,Maize,Sandy,0.49,1492,3.97
5.1,Sugarcane,Sandy,0.53,905,2.94
8.66,Cotton,Clay,0.65,389,1.31
6.2,Maize,Sandy,0.71,950,3.01
10.07,Sugarcane,Loam,0.92,473,7.89
4.82,Sugarcane,Loam,0.94,531,4.33
10.15,Rice,Black,0.44,1238,4.87
4.55,Maize,Sandy,0.75,1449,3.56
12.95,Wheat,Black,0.49,1065,5.2
2.3,Rice,Clay,0.75,1313,1.81
11.33,Rice,Sandy,0.75,737,4.01
1.7,Rice,Clay,0.68,1130,1.05
7.51,Millets,Clay,0.42,310,0.49
7.71,Sugarcane,Clay,0.33,766,2.92
8.16,Rice,Sandy,0.86,1209,5.43
13.62,Sugarcane,Loam,0.76,399,7.43
6.21,Sugarcane,Clay,0.7,954,6.22
14.27,Cotton,Loam,0.37,919,3.49
13.76,Wheat,Loam,0.31,1178,4.22
1.31,Sugarcane,Loam,0.58,453,0.62
13.73,Maize,Loam,0.66,410,4.01
3.18,Sugarcane,Black,0.46,1267,3.06
3.42,Sugarcane,Black,0.59,1385,4.61
5.84,Sugarcane,Black,0.33,1097,3.49
1.24,Millets,Loam,0.73,1485,0.81
13.18,Sugarcane,Clay,0.5,1298,12.83
5.49,Sugarcane,Black,0.68,810,4.99
11.92,Rice,Loam,0.62,1180,8.37
7.34,Wheat,Black,0.82,1246,5.77
2.8,Millets,Sandy,0.62,452,0.31
14.97,Sugarcane,Loam,0.32,1482,12.78
10.99,Millets,Sandy,0.84,734,2.71
14.41,Rice,Clay,0.35,609,2.46
11.27,Sugarcane,Loam,0.59,648,7.76
12.66,Rice,Clay,0.92,418,3.89
1.28,Maize,Clay,0.45,654,0.34
13.08,Wheat,Sandy,0.48,485,1.71
14.72,Maize,Loam,0.76,487,5.88
7.6,Maize,Sandy,0.91,1108,5.52
7.38,Maize,Sandy,0.65,981,3.39
13.46,Wheat,Sandy,0.49,1148,4.24
9.53,Millets,Sandy,0.94,1351,4.84
11.33,Wheat,Sandy,0.49,1036,3.22
12.66,Wheat,Clay,0.9,1308,10.43
7.83,Millets,Loam,0.81,665,2.53
13.69,Maize,Clay,0.95,917,10.73
4.13,Maize,Loam,0.94,1257,5.27
5.42,Maize,Clay,0.51,697,1.73
3.99,Rice,Sandy,0.84,591,1.27
11.14,Cotton,Clay,0.4,1406,3.76
8.32,Millets,Sandy,0.93,1258,3.89
2.65,Maize,Sandy,0.4,495,0.38
5.06,Rice,Loam,0.35,564,0.96
9.52,Sugarcane,Black,0.66,1475,15.29
13.14,Sugarcane,Black,0.65,384,5.41
12.96,Wheat,Loam,0.57,1135,7.04
6.16,Wheat,Sandy,0.63,900,1.96
9.9,Wheat,Loam,0.89,1486,11.0
11.52,Sugarcane,Loam,0.69,1264,18.09
9.63,Sugarcane,Loam,0.58,510,5.13
9.68,Sugarcane,Clay,0.73,951,10.08
11.77,Millets,Sandy,0.78,868,3.19
3.54,Millets,Black,0.61,720,0.86
4.03,Cotton,Clay,0.74,1465,2.62
9.79,Sugarcane,Sandy,0.31,1498,5.46
9.37,Wheat,Black,0.73,694,3.66
2.88,Wheat,Loam,0.47,787,0.89
2.32,Wheat,Black,0.37,869,0.57
9.1,Cotton,Black,0.46,773,2.14
8.59,Rice,Black,0.8,618,3.74
5.0,Maize,Black,0.32,1293,2.05
9.69,Cotton,Sandy,0.69,1322,4.24
1.5,Wheat,Loam,0.32,748,0.3
14.99,Wheat,Black,0.85,1336,13.11
10.87,Wheat,Sandy,0.56,1143,3.9
11.19,Wheat,Clay,0.78,557,3.4
8.96,Cotton,Clay,0.34,1295,2.37
13.38,Maize,Black,0.32,958,4.06
8.31,Cotton,Sandy,0.85,891,3.02
13.06,Wheat,Black,0.42,1441,6.09
12.84,Maize,Clay,0.33,941,3.59
11.78,Millets,Sandy,0.92,1390,6.03
2.8,Wheat,Loam,0.89,624,1.31
3.48,Sugarcane,Sandy,0.9,811,3.05
14.7,Cotton,Sandy,0.65,1311,6.01
11.98,Cotton,Black,0.53,1407,5.9
12.89,Sugarcane,Black,0.76,852,13.77
8.03,Rice,Black,0.92,1186,7.71
13.94,Rice,Black,0.56,1195,8.21
7.41,Cotton,Black,0.69,917,3.09
6.35,Sugarcane,Sandy,0.31,556,1.31
8.34,Cotton,Black,0.42,753,1.74
2.62,Sugarcane,Clay,0.9,772,2.73
9.53,Maize,Loam,0.57,564,3.31
11.7,Wheat,Clay,0.9,1450,10.69
14.6,Cotton,Black,0.57,659,3.62
1.78,Maize,Clay,0.38,1419,0.86
6.49,Maize,Clay,0.59,353,1.22
4.65,Maize,Black,0.79,541,1.97
5.06,Cotton,Loam,0.71,925,2.39
9.01,Maize,Sandy,0.83,973,5.24
12.16,Maize,Sandy,0.32,945,2.65
2.54,Maize,Loam,0.37,1402,1.42
14.17,Cotton,Loam,0.48,454,2.22
4.81,Wheat,Clay,0.5,567,0.95
6.46,Wheat,Clay,0.86,1278,4.97
4.56,Sugarcane,Loam,0.91,819,6.12
11.32,Cotton,Loam,0.66,990,5.33
1.84,Cotton,Clay,0.54,926,0.55
3.31,Maize,Loam,0.76,436,1.18
11.61,Cotton,Clay,0.55,493,1.89
9.65,Sugarcane,Loam,0.77,921,12.32
10.69,Cotton,Clay,0.44,1440,4.06
10.64,Millets,Loam,0.65,941,3.9
4.54,Sugarcane,Black,0.72,1306,7.04
9.9,Millets,Sandy,0.74,1024,3.0
11.81,Cotton,Black,0.94,546,4.0
9.62,Cotton,Clay,0.62,1370,4.9
10.31,Wheat,Black,0.52,539,2.23
1.14,Millets,Black,0.9,1203,0.68
11.93,Sugarcane,Clay,0.92,892,14.69
8.12,Maize,Sandy,0.87,892,4.54
10.74,Rice,Loam,0.94,1072,10.39
8.29,Sugarcane,Loam,0.42,801,5.02
1.13,Wheat,Sandy,0.48,704,0.21
2.02,Sugarcane,Sandy,0.43,583,0.61
13.14,Cotton,Clay,0.42,1410,4.67
10.99,Cotton,Sandy,0.67,932,3.29
4.67,Cotton,Sandy,0.83,1176,2.19
5.37,Cotton,Black,0.82,1145,3.33
11.79,Wheat,Clay,0.4,717,2.37
8.69,Rice,Clay,0.83,504,2.91
7.96,Maize,Loam,0.56,1374,6.61
7.8,Maize,Clay,0.82,729,4.2
7.0,Sugarcane,Clay,0.63,342,2.26
14.09,Sugarcane,Black,0.55,729,9.32
5.82,Cotton,Sandy,0.58,315,0.51
13.26,Maize,Sandy,0.31,1014,3.0
12.79,Wheat,Black,0.91,1472,13.19
11.81,Maize,Black,0.48,1445,8.11
13.96,Cotton,Loam,0.39,1495,5.86
9.21,Cotton,Black,0.81,527,2.59
6.11,Cotton,Sandy,0.35,773,0.79
1.05,Wheat,Black,0.61,1131,0.56
8.74,Maize,Loam,0.86,1450,11.77
13.75,Rice,Loam,0.55,634,4.6
6.25,Millets,Black,0.43,648,0.96
14.39,Cotton,Sandy,0.36,641,1.59
11.94,Cotton,Black,0.44,552,1.91
12.0,Cotton,Sandy,0.58,652,2.18
1.03,Wheat,Clay,0.81,1479,0.86
4.59,Rice,Loam,0.8,803,2.83
3.86,Rice,Loam,0.44,1097,1.79
11.71,Maize,Black,0.52,351,2.12
11.17,Millets,Black,0.9,499,2.76
6.24,Sugarcane,Sandy,0.54,437,1.77
4.84,Rice,Black,0.61,1251,3.25
2.18,Cotton,Clay,0.35,456,0.21
3.65,Maize,Loam,0.71,1026,2.87
3.51,Wheat,Loam,0.42,384,0.48
11.0,Rice,Loam,0.32,1176,3.97
10.35,Sugarcane,Black,0.51,1238,10.78
8.43,Rice,Sandy,0.56,1316,3.98
9.44,Millets,Loam,0.67,1193,4.53
7.83,Cotton,Clay,0.56,1007,2.65
10.96,Rice,Sandy,0.43,820,2.47
10.91,Millets,Clay,0.35,718,1.37
7.71,Wheat,Black,0.33,887,1.74
8.53,Rice,Sandy,0.37,812,1.64
2.77,Rice,Clay,0.72,321,0.51
5.63,Maize,Sandy,0.33,1351,1.81
12.52,Sugarcane,Black,0.65,451,6.06
6.68,Wheat,Loam,0.83,1461,6.8
12.43,Rice,Loam,0.58,600,4.15
13.39,Cotton,Sandy,0.79,438,2.22
4.74,Rice,Black,0.44,1222,2.24
6.19,Millets,Loam,0.84,917,2.86
9.18,Maize,Sandy,0.56,1443,5.34
10.74,Maize,Clay,0.75,931,6.75
3.34,Sugarcane,Clay,0.71,628,2.23
7.2,Maize,Sandy,0.82,327,1.39
8.76,Wheat,Black,0.88,545,3.23
7.93,Wheat,Sandy,0.4,720,1.28
4.11,Maize,Loam,0.47,982,2.05
6.87,Maize,Clay,0.88,1480,8.05
9.47,Millets,Sandy,0.6,463,1.05
8.18,Cotton,Loam,0.58,1212,4.14
13.04,Cotton,Sandy,0.89,941,5.24
9.97,Millets,Sandy,0.4,1410,2.25
1.04,Sugarcane,Clay,0.81,943,1.19
12.85,Sugarcane,Clay,0.76,1098,16.08
10.95,Cotton,Black,0.84,488,2.96
11.56,Cotton,Sandy,0.6,1028,3.42
12.32,Wheat,Black,0.62,1165,6.85
1.28,Wheat,Loam,0.38,690,0.28
1.98,Sugarcane,Loam,0.75,1256,3.36
5.9,Sugarcane,Sandy,0.4,495,1.4
9.94,Wheat,Loam,0.56,1147,5.36
6.17,Millets,Clay,0.79,869,2.12
8.82,Millets,Sandy,0.38,648,0.87
8.52,Maize,Loam,0.67,1209,7.45
11.89,Maize,Clay,0.85,472,4.29
13.3,Maize,Loam,0.57,740,6.06
10.35,Cotton,Clay,0.47,1205,3.52
4.34,Cotton,Clay,0.5,745,0.97
13.32,Rice,Clay,0.67,1262,9.01
3.59,Wheat,Clay,0.61,339,0.52
3.26,Rice,Clay,0.73,1170,2.23
4.96,Rice,Black,0.78,853,2.9
11.04,Cotton,Black,0.8,943,5.5
11.3,Millets,Black,0.41,832,2.12
5.5,Millets,Sandy,0.87,669,1.28
2.05,Millets,Sandy,0.61,778,0.39
2.94,Cotton,Black,0.39,483,0.37
8.55,Millets,Sandy,0.33,852,0.96
4.72,Millets,Loam,0.87,928,2.29
3.68,Millets,Sandy,0.43,643,0.41
5.06,Cotton,Sandy,0.46,1435,1.6
11.56,Wheat,Sandy,0.58,1402,5.26
13.53,Sugarcane,Sandy,0.53,637,5.48
4.52,Wheat,Sandy,0.31,522,0.41
4.0,Cotton,Black,0.79,920,1.92
8.03,Wheat,Clay,0.37,1247,2.59
10.99,Maize,Clay,0.91,1380,12.42
5.76,Wheat,Sandy,0.86,1093,3.03
14.38,Cotton,Loam,0.6,1300,8.08
1.74,Rice,Clay,0.92,1408,1.8
1.38,Sugarcane,Sandy,0.9,954,1.42
2.42,Millets,Sandy,0.69,538,0.36
9.0,Rice,Clay,0.7,1118,5.63
8.53,Millets,Sandy,0.49,830,1.39
5.55,Sugarcane,Loam,0.78,611,4.76
7.79,Rice,Loam,0.54,766,3.09
13.01,Maize,Sandy,0.76,1485,10.57
2.37,Millets,Clay,0.92,398,0.43
2.62,Sugarcane,Clay,0.65,912,2.33
5.53,Cotton,Black,0.61,952,2.12
2.09,Sugarcane,Clay,0.56,1487,2.61
4.06,Maize,Sandy,0.44,1249,1.61
9.05,Millets,Clay,0.61,1244,3.43
8.56,Rice,Clay,0.66,1411,6.38
11.95,Sugarcane,Loam,0.95,1047,21.39
4.32,Cotton,Black,0.43,1097,1.34
13.39,Sugarcane,Black,0.61,892,12.02
12.69,Cotton,Sandy,0.94,1382,7.91
13.73,Millets,Sandy,0.87,664,3.17
12.68,Rice,Loam,0.55,448,3.0
4.14,Cotton,Loam,0.31,1424,1.32
3.54,Sugarcane,Sandy,0.46,1392,2.72
10.46,Maize,Sandy,0.51,479,1.84
5.08,Wheat,Clay,0.37,819,1.08
6.5,Cotton,Sandy,0.52,1284,2.08
9.02,Sugarcane,Sandy,0.45,1078,5.25
3.09,Wheat,Black,0.48,475,0.54
11.48,Cotton,Clay,0.74,1171,5.97
12.14,Maize,Clay,0.8,523,4.57
7.47,Sugarcane,Clay,0.84,1197,11.27
2.13,Wheat,Clay,0.68,1355,1.37
9.45,Sugarcane,Clay,0.72,1484,15.15
14.17,Cotton,Sandy,0.42,470,1.34
6.29,Wheat,Sandy,0.63,720,1.6
4.09,Maize,Black,0.51,306,0.63
6.11,Rice,Sandy,0.91,881,3.14
12.25,Sugarcane,Loam,0.54,651,7.75
3.47,Maize,Sandy,0.76,507,0.96
12.48,Wheat,Loam,0.77,691,5.58
11.01,Cotton,Sandy,0.73,694,2.68
13.53,Wheat,Loam,0.31,493,1.74
11.83,Millets,Black,0.78,983,4.99
3.82,Wheat,Loam,0.56,855,1.54
9.38,Rice,Clay,0.64,483,2.32
9.85,Sugarcane,Clay,0.55,1098,8.92
5.7,Rice,Loam,0.47,657,1.69
4.22,Wheat,Black,0.79,882,2.26
12.54,Maize,Clay,0.53,1385,8.28
13.6,Sugarcane,Loam,0.67,1221,20.03
8.66,Maize,Black,0.86,882,6.5
9.07,Cotton,Clay,0.64,671,2.34
3.53,Rice,Clay,0.77,1251,2.72
11.9,Wheat,Loam,0.92,940,8.64
1.99,Rice,Loam,0.33,757,0.48
13.92,Maize,Loam,0.36,680,3.68
4.2,Cotton,Black,0.36,908,0.91
